ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,FileName_Draq5,FileName_NBDglucose,PathName_Draq5,PathName_NBDglucose,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Draq5,Intensity_IntegratedIntensityEdge_NBDglucose,Intensity_IntegratedIntensity_Draq5,Intensity_IntegratedIntensity_NBDglucose,Intensity_LowerQuartileIntensity_Draq5,Intensity_LowerQuartileIntensity_NBDglucose,Intensity_MADIntensity_Draq5,Intensity_MADIntensity_NBDglucose,Intensity_MassDisplacement_Draq5,Intensity_MassDisplacement_NBDglucose,Intensity_MaxIntensityEdge_Draq5,Intensity_MaxIntensityEdge_NBDglucose,Intensity_MaxIntensity_Draq5,Intensity_MaxIntensity_NBDglucose,Intensity_MeanIntensityEdge_Draq5,Intensity_MeanIntensityEdge_NBDglucose,Intensity_MeanIntensity_Draq5,Intensity_MeanIntensity_NBDglucose,Intensity_MedianIntensity_Draq5,Intensity_MedianIntensity_NBDglucose,Intensity_MinIntensityEdge_Draq5,Intensity_MinIntensityEdge_NBDglucose,Intensity_MinIntensity_Draq5,Intensity_MinIntensity_NBDglucose,Intensity_StdIntensityEdge_Draq5,Intensity_StdIntensityEdge_NBDglucose,Intensity_StdIntensity_Draq5,Intensity_StdIntensity_NBDglucose,Intensity_UpperQuartileIntensity_Draq5,Intensity_UpperQuartileIntensity_NBDglucose,Location_CenterMassIntensity_X_Draq5,Location_CenterMassIntensity_X_NBDglucose,Location_CenterMassIntensity_Y_Draq5,Location_CenterMassIntensity_Y_NBDglucose,Location_CenterMassIntensity_Z_Draq5,Location_CenterMassIntensity_Z_NBDglucose,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Draq5,Location_MaxIntensity_X_NBDglucose,Location_MaxIntensity_Y_Draq5,Location_MaxIntensity_Y_NBDglucose,Location_MaxIntensity_Z_Draq5,Location_MaxIntensity_Z_NBDglucose,Number_Object_Number
1,1,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,1471,2378,155,29,73,0,113.38545207341944,10.026512576478586,3.1643153064696614,1716,0.9363372601491967,43.27742333255787,1,0.6185870479394449,0.31602413260000695,76.36821126642982,81.02468759581859,12.0,4.699612637529657,4.0,28.0,26.81302310435434,-89.82107186864535,241.8528137423857,0.8572261072261073,0.6105134752579033,0.9782559140585363,6.630090908845887,9.609308185055852,0.0038147554732859135,0.006042572669684887,0.000610360992141068,9.155413135886192e-05,0.780289641484916,0.15241084638269503,0.004959182348102331,0.012207217514514923,0.008468757383525372,0.015121690928936005,0.00399028415201244,0.006393829503650564,0.004507199802070623,0.006532500465707581,0.004379339516162872,0.0061036087572574615,0.0027618829626590014,0.005905241705477238,0.00254825665615499,0.005828946363180876,0.00046877234591154773,0.0008476020063654799,0.0009431032858810148,0.0010398851082820374,0.005039292038418353,0.006424048449844122,113.69553951300288,113.24466530896576,9.31048345387166,9.968133187566456,0.0,0.0,113.38545207341944,10.026512576478586,0,103.0,97.0,2.0,11.0,0.0,0.0,1
1,2,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,5392,9234,758,54,587,0,670.0658382789318,18.766691394658753,4.794844982081064,6231,0.9438855190070492,82.85715192553988,1,0.5839289581979641,0.20855731597937477,152.92632886556603,170.84788555905513,22.47220505424423,7.994977370146927,7.0,53.0,50.507407890563655,-88.7108401774265,569.9898987322333,0.8653506660247151,1.4625009789597243,2.3286793744191527,24.35300267743878,37.03559990460053,0.003921568859368563,0.006057831924408674,0.0005493247881531715,0.00012207217514514923,0.6929982722834644,2.289586239011881,0.005493247881531715,0.01361104752868414,0.008758679032325745,0.02240024507045746,0.003974187442825338,0.006327933082660741,0.004516506431275738,0.0068686201603487635,0.00442511634901166,0.006134126801043749,0.0025024795904755592,0.005828946363180876,0.0025024795904755592,0.005828946363180876,0.0004882932996659201,0.0007887701601873216,0.0008415375550873798,0.0015864763478121591,0.005020218435674906,0.007095445413142443,670.1233980018492,672.2245538321764,18.07608768507884,18.00370233441458,0.0,0.0,670.0658382789318,18.766691394658753,0,709.0,728.0,1.0,0.0,0.0,0.0,2
1,3,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,2926,4017,991,39,888,0,932.6274777853725,15.727614490772385,2.5201782313011907,3205,0.9220033387244339,61.036865154553,1,0.7284042818023401,0.3967973326567824,101.40330458112184,102.95630140987001,19.0,7.462967292777174,6.708203932499369,38.0,39.26152671285566,-83.86562344001064,304.40916292848976,0.9129485179407176,0.7231860954780132,1.154314509127289,20.179400647059083,18.40297584468499,0.0052948808297514915,0.006042572669684887,0.0015259021893143654,6.103608757257462e-05,1.2893119423216521,0.2607618352993815,0.005447471048682928,0.009597924537956715,0.013321125879883766,0.013855191878974438,0.003951836587311548,0.006307729558072617,0.006896582586144595,0.006289465428805533,0.007003891281783581,0.0060883499681949615,0.002731364918872714,0.005844205617904663,0.0026703288313001394,0.005828946363180876,0.0005491012228657525,0.0006633486890470174,0.0020138322294574896,0.0006783925541639682,0.008392462506890297,0.006164644844830036,933.5105715992081,932.8877349549161,14.78821542723304,15.711399052145588,0.0,0.0,932.6274777853725,15.727614490772385,0,947.0,919.0,21.0,33.0,0.0,0.0,3
1,4,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,4317,6240,250,65,154,0,204.06949270326615,25.195274496177902,2.69925114407089,4800,0.7545373440235557,74.13889070266494,1,0.6918269230769231,0.3704731225905288,93.54986497975354,95.35197952848173,27.85677655436824,10.250455140426572,9.0,64.0,61.39276417849837,88.44986346349391,382.66399692442883,0.899375,1.0940261124633253,1.7382315113209188,21.86350848013535,27.988357874099165,0.00428778538480401,0.006042572669684887,0.0007324330508708954,7.629487663507462e-05,0.9313047200978943,0.2937951273189436,0.005722133442759514,0.010238803923130035,0.009109635837376118,0.014511330053210258,0.003992796030888048,0.006343910625258828,0.005064514357223848,0.006483288828839279,0.0049897003918886185,0.0061036087572574615,0.0026550698094069958,0.00588998245075345,0.0026550698094069958,0.0057984283193945885,0.0005510660909572939,0.000717743504804831,0.0010328378391996544,0.0009336050804840002,0.005767910275608301,0.006256198976188898,204.77283548511457,203.7852576975984,24.58483415273856,25.120937167806385,0.0,0.0,204.06949270326615,25.195274496177902,0,213.0,178.0,13.0,24.0,0.0,0.0,4
1,5,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,1671,2254,1024,46,975,0,1002.3500897666069,22.62657091561939,2.5730781134703604,1949,0.6024541407860474,46.12573337360022,1,0.7413487133984028,0.3886395810391005,53.622867394920114,59.033888572581766,15.652475842498529,5.520073054132853,5.0,43.515831443359744,42.79927924720194,-59.23849981774082,232.44469683442247,0.8573627501282709,0.6273441768717021,1.1245899330824614,7.97090119542554,11.37857652734965,0.00396734569221735,0.006057831924408674,0.0006713971961289644,0.00013733142986893654,1.3757570821944638,0.7501867971095607,0.006164644844830036,0.013748378492891788,0.009918364696204662,0.02040131203830242,0.003945560860828315,0.007072892660895984,0.004770138357525757,0.006809441368850778,0.004531929735094309,0.006149386055767536,0.002960250247269869,0.005920500494539738,0.0026703288313001394,0.005844205617904663,0.0005167803141551769,0.0016172560704203836,0.0011154377063132153,0.0013638006985737105,0.005371175706386566,0.007110704202204943,1003.6791124382714,1002.0398862924785,22.271034296675882,23.30961852391343,0.0,0.0,1002.3500897666069,22.62657091561939,0,1018.0,984.0,14.0,40.0,0.0,0.0,5
1,6,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,8447,11562,836,94,713,0,777.3989582100154,46.534509293240205,1.9482265828426395,9083,0.6748224026651928,103.70657854918328,1,0.7305829441273136,0.5132873192505716,121.7647455328993,124.25779653607253,41.773197148410844,15.161485865841035,13.341664064126334,93.0,89.8599670760901,-69.4365792031948,454.7533546995239,0.9299790818011671,1.4938887832686305,2.2772869849577546,50.18375001545064,60.105868086684495,0.004852368962019682,0.006073090713471174,0.0010223546996712685,0.00018310826271772385,2.0163837899779953,0.4514035614675145,0.008407721295952797,0.013138017617166042,0.012115663848817348,0.019897764548659325,0.0041963168069343556,0.006396873553252119,0.0059410145632118674,0.0071156467487492004,0.00587472366169095,0.0061799040995538235,0.002777141984552145,0.005859464406967163,0.0025787746999412775,0.005813687574118376,0.0008341974466339417,0.000892947224931983,0.0014418028886470414,0.001753332955032446,0.006912337150424719,0.007644770201295614,779.3455803777825,777.1301657811321,47.06030937354028,46.17185821371533,0.0,0.0,777.3989582100154,46.534509293240205,0,784.0,771.0,71.0,57.0,0.0,0.0,6
1,7,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,2929,4680,326,98,254,33,290.2178217821782,62.71901672925913,4.047833526539734,3686,0.43667828215727594,61.068147397225765,1,0.6258547008547009,0.24704573284535344,67.5689013219202,78.39005038906404,23.769728648009426,7.483598885881968,6.324555320336759,63.38386901637631,60.786182292851215,61.63528226855301,385.9898987322333,0.794628323385784,1.3683833328541368,2.1100023286417127,12.848218750674278,18.212558524683118,0.0038147554732859135,0.006027313880622387,0.0005264362553134561,6.103608757257462e-05,0.43289038805063146,0.18327391424517006,0.006836041808128357,0.00881971511989832,0.0076905470341444016,0.01281757839024067,0.004048471398976736,0.0062426104397683806,0.00438655471173584,0.006218012470018135,0.00428778538480401,0.0060883499681949615,0.0026550698094069958,0.005859464406967163,0.0023193713277578354,0.005844205617904663,0.0005964137897112272,0.0005152018312234523,0.0008004057447968532,0.0005476232413755305,0.004867628216743469,0.006149386055767536,290.08090658777195,290.39951823780217,62.30834859364678,62.6950224454309,0.0,0.0,290.2178217821782,62.71901672925913,0,266.0,279.0,47.0,47.0,0.0,0.0,7
1,8,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,1085,1935,272,98,229,53,250.99170506912444,72.64147465437787,2.7553242061838286,1357,0.4888112163915832,37.1680629847407,1,0.5607235142118863,0.3629336967880877,41.594293677045506,45.221676218380054,14.142135623730951,4.816986941886155,4.123105625617661,41.01815682340187,36.286428759326355,-41.021404151975695,193.82337649086284,0.7995578481945468,0.7001754902303219,1.0642099832184613,4.661661792080849,6.729945953004062,0.0037689784076064825,0.006027313880622387,0.0004882887005805969,6.103608757257462e-05,0.19868030759834046,0.05565162366329806,0.005920500494539738,0.00938429869711399,0.007660028990358114,0.010849164798855782,0.004047257168961398,0.0061515027931702965,0.004296462481180506,0.006202715164059043,0.0042114900425076485,0.0060883499681949615,0.0028534370940178633,0.005767910275608301,0.00238040741533041,0.005767910275608301,0.0005839152349151086,0.00036048757825709807,0.0007282327431611823,0.0005190129508823103,0.00476081483066082,0.006134126801043749,251.12963909383845,250.9376143588459,72.49847790807375,72.62838655757484,0.0,0.0,250.99170506912444,72.64147465437787,0,253.0,236.0,70.0,62.0,0.0,0.0,8
1,9,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,4242,4914,1024,131,970,40,996.7220650636492,82.48161244695898,1.8148569861737243,4515,0.7714038859152461,73.49205500437827,1,0.8632478632478633,0.5510076042456145,94.30152424669252,97.94386147176351,27.0,10.014287105761394,9.0,53.0,60.00838389815502,-3.1538050281529713,311.0365799264593,0.9395348837209302,0.8697184871416539,1.4929122077301145,25.45821359450929,29.60595152247697,0.004470893647521734,0.006073090713471174,0.0014038300141692162,0.00016784900799393654,1.5422172089014246,1.0423534750295336,0.006546120624989271,0.014007782563567162,0.012756542302668095,0.016372930258512497,0.004181338880488721,0.007177462537164012,0.006001464779469422,0.006979243640376467,0.0057984283193945885,0.006164644844830036,0.002685587853193283,0.005905241705477238,0.002517738612368703,0.005767910275608301,0.0006831329252682612,0.0016104291328626619,0.0018440343297011733,0.0015141624383362565,0.007324330508708954,0.00746166193857789,998.2557677711005,996.162608905789,82.6434454614777,81.60211851614507,0.0,0.0,996.7220650636492,82.48161244695898,0,1012.0,973.0,87.0,70.0,0.0,0.0,9
1,10,nan,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,Trial10_B_1-0002.tif,Trial10_B_1-0001.tif,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,/Users/Maddie/Downloads/Day_3 N1 231 NBD/AM_Day3_N1_231_nbd/AM_231_nbd_day3_N1_fip,8225,15732,979,135,841,21,921.9522188449848,92.25021276595744,3.689306142890528,11108,0.7558247706818249,102.33472165128859,1,0.5228197304856343,0.27105367819015197,140.82438742906788,151.42654985173505,34.52535300326414,11.621874307733215,9.848857801796104,104.19231797960929,92.20813938361542,-71.71355528271809,617.5117600329311,0.7404573280518545,2.1669337316416204,3.4769818293862045,38.10107651096769,57.362540061585605,0.004028381779789925,0.006057831924408674,0.0005645840428769588,0.00015259021893143654,0.43658164736371996,0.9350640609141315,0.007019150070846081,0.013427939265966415,0.008667124435305595,0.02203402854502201,0.004088554210644567,0.006560343074313593,0.0046323497277772265,0.006974169004448098,0.004562447778880596,0.006149386055767536,0.0025024795904755592,0.00587472366169095,0.0024414435029029846,0.0057984283193945885,0.000615727032532083,0.001132970848785945,0.000840605453857343,0.0015654585764640282,0.005157549399882555,0.0073853665962815285,921.5196587337409,922.4485687705375,92.30933370112835,93.04266563485068,0.0,0.0,921.9522188449848,92.25021276595744,0,918.0,888.0,70.0,102.0,0.0,0.0,10
